sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
366,6.1,0.004567,0.0297,0.0,-0.025133,0.999657,-0.026177,1
367,6.1167,0.00345,0.0316,0.0,-0.02815,0.999534,-0.030539,1
368,6.1333,0.007033,0.0291,0.0,-0.022067,0.999391,-0.034899,1
369,6.15,0.00125,0.0321,0.0,-0.03085,0.999229,-0.03926,1
370,6.1667,0.004483,0.0315,0.0,-0.027017,0.999048,-0.043619,1
371,6.1833,0.001,0.0337,0.0,-0.0327,0.998848,-0.047978,1
372,6.2,0.00645,0.0291,0.0,-0.02265,0.99863,-0.052336,1
373,6.2167,0.0068,0.0333,0.0,-0.0265,0.998392,-0.056693,1
374,6.2333,0.00555,0.03,0.0,-0.02445,0.998135,-0.061049,1
375,6.25,0.0063,0.0266,0.0,-0.0203,0.997859,-0.065403,1
376,6.2667,0.009633,0.0317,0.0,-0.022067,0.997564,-0.069756,1
377,6.2833,0.003933,0.028,0.0,-0.024067,0.99725,-0.074108,1
378,6.3,0.006133,0.0339,0.0,-0.027767,0.996917,-0.078459,1
379,6.3167,0.011717,0.0291,0.0,-0.017383,0.996566,-0.082808,1
380,6.3333,0.00765,0.0302,0.0,-0.02255,0.996195,-0.087156,1
381,6.35,0.013683,0.0293,0.0,-0.015617,0.995805,-0.091502,1
382,6.3667,0.00565,0.0338,0.0,-0.02815,0.995396,-0.095846,1
383,6.3833,0.011733,0.0335,0.0,-0.021767,0.994969,-0.100188,1
384,6.4,0.009683,0.0312,0.0,-0.021517,0.994522,-0.104528,1
385,6.4167,0.007583,0.0306,0.0,-0.023017,0.994056,-0.108867,1
386,6.4333,0.010283,0.0305,0.0,-0.020217,0.993572,-0.113203,1
387,6.45,0.016517,0.0331,0.0,-0.016583,0.993068,-0.117537,1
388,6.4667,0.012067,0.0291,0.0,-0.017033,0.992546,-0.121869,1
389,6.4833,0.013183,0.0319,0.0,-0.018717,0.992005,-0.126199,1
390,6.5,0.013017,0.0293,0.0,-0.016283,0.991445,-0.130526,1
391,6.5167,0.009483,0.0298,0.0,-0.020317,0.990866,-0.134851,1
392,6.5333,0.0132,0.0312,0.0,-0.018,0.990268,-0.139173,1
393,6.55,0.01635,0.0307,0.0,-0.01435,0.989651,-0.143493,1
394,6.5667,0.012533,0.0294,0.0,-0.016867,0.989016,-0.147809,1
395,6.5833,0.016417,0.0292,0.0,-0.012783,0.988362,-0.152123,1
396,6.6,0.014917,0.0315,0.0,-0.016583,0.987688,-0.156434,1
397,6.6167,0.0192,0.0326,0.0,-0.0134,0.986996,-0.160743,1
398,6.6333,0.01545,0.0311,0.0,-0.01565,0.986286,-0.165048,1
399,6.65,0.017133,0.0307,0.0,-0.013567,0.985556,-0.16935,1
400,6.6667,0.020367,0.0319,0.0,-0.011533,0.984808,-0.173648,1
401,6.6833,0.01485,0.0299,0.0,-0.01505,0.984041,-0.177944,1
402,6.7,0.0156,0.0304,0.0,-0.0148,0.983255,-0.182236,1
403,6.7167,0.01895,0.03,0.0,-0.01105,0.98245,-0.186524,1
404,6.7333,0.021433,0.0286,0.0,-0.007167,0.981627,-0.190809,1
405,6.75,0.017583,0.0315,0.0,-0.013917,0.980785,-0.19509,1
406,6.7667,0.016933,0.0319,0.0,-0.014967,0.979925,-0.199368,1
407,6.7833,0.026183,0.0265,0.0,-0.000317,0.979045,-0.203642,1
408,6.8,0.023533,0.034,0.0,-0.010467,0.978148,-0.207912,1
409,6.8167,0.020983,0.0295,0.0,-0.008517,0.977231,-0.212178,1
410,6.8333,0.023167,0.0328,0.0,-0.009633,0.976296,-0.21644,1
411,6.85,0.021117,0.0302,0.0,-0.009083,0.975342,-0.220697,1
412,6.8667,0.02545,0.0351,0.0,-0.00965,0.97437,-0.224951,1
413,6.8833,0.026117,0.0305,0.0,-0.004383,0.973379,-0.2292,1
414,6.9,0.0191,0.0336,0.0,-0.0145,0.97237,-0.233445,1
415,6.9167,0.024833,0.0294,0.0,-0.004567,0.971342,-0.237686,1
416,6.9333,0.024633,0.0313,0.0,-0.006667,0.970296,-0.241922,1
417,6.95,0.0246,0.0332,0.0,-0.0086,0.969231,-0.246153,1
418,6.9667,0.025433,0.0302,0.0,-0.004767,0.968148,-0.25038,1
419,6.9833,0.025567,0.0325,0.0,-0.006933,0.967046,-0.254602,1
420,7.0,0.02705,0.0551,0.0,-0.02805,0.965926,-0.258819,1
421,7.0167,0.021683,0.0558,0.0,-0.034117,0.964787,-0.263031,1
422,7.0333,0.026067,0.058,0.0,-0.031933,0.96363,-0.267238,1
423,7.05,0.026883,0.0556,0.0,-0.028717,0.962455,-0.27144,1
424,7.0667,0.022233,0.0545,0.0,-0.032267,0.961262,-0.275637,1
425,7.0833,0.022017,0.0566,0.0,-0.034583,0.96005,-0.279829,1
426,7.1,0.025233,0.0581,0.0,-0.032867,0.95882,-0.284015,1
427,7.1167,0.032,0.054,0.0,-0.022,0.957571,-0.288196,1
428,7.1333,0.029517,0.0568,0.0,-0.027283,0.956305,-0.292372,1
429,7.15,0.032033,0.0561,0.0,-0.024067,0.95502,-0.296542,1
430,7.1667,0.03245,0.0572,0.0,-0.02475,0.953717,-0.300706,1
431,7.1833,0.029733,0.0546,0.0,-0.024867,0.952396,-0.304864,1
432,7.2,0.02515,0.0563,0.0,-0.03115,0.951057,-0.309017,1
433,7.2167,0.030717,0.0559,0.0,-0.025183,0.949699,-0.313164,1
434,7.2333,0.035133,0.057,0.0,-0.021867,0.948324,-0.317305,1
435,7.25,0.029517,0.0574,0.0,-0.027883,0.94693,-0.321439,1
436,7.2667,0.032383,0.0546,0.0,-0.022217,0.945519,-0.325568,1
437,7.2833,0.034167,0.0536,0.0,-0.019433,0.944089,-0.329691,1
438,7.3,0.030767,0.0589,0.0,-0.028133,0.942641,-0.333807,1
439,7.3167,0.029117,0.056,0.0,-0.026883,0.941176,-0.337917,1
440,7.3333,0.036167,0.0584,0.0,-0.022233,0.939693,-0.34202,1
441,7.35,0.036833,0.0554,0.0,-0.018567,0.938191,-0.346117,1
442,7.3667,0.036483,0.0561,0.0,-0.019617,0.936672,-0.350207,1
443,7.3833,0.037833,0.0582,0.0,-0.020367,0.935135,-0.354291,1
444,7.4,0.0327,0.0571,0.0,-0.0244,0.93358,-0.358368,1
445,7.4167,0.042667,0.053,0.0,-0.010333,0.932008,-0.362438,1
446,7.4333,0.034267,0.0549,0.0,-0.020633,0.930418,-0.366501,1
447,7.45,0.0377,0.056,0.0,-0.0183,0.92881,-0.370557,1
448,7.4667,0.038033,0.0551,0.0,-0.017067,0.927184,-0.374607,1
449,7.4833,0.038117,0.0581,0.0,-0.019983,0.925541,-0.378649,1
450,7.5,0.042233,0.0545,0.0,-0.012267,0.92388,-0.382683,1
451,7.5167,0.040067,0.0605,0.0,-0.020433,0.922201,-0.386711,1
452,7.5333,0.038,0.0553,0.0,-0.0173,0.920505,-0.390731,1
453,7.55,0.039417,0.0549,0.0,-0.015483,0.918791,-0.394744,1
454,7.5667,0.040383,0.0613,0.0,-0.020917,0.91706,-0.398749,1
455,7.5833,0.03955,0.0547,0.0,-0.01515,0.915311,-0.402747,1
456,7.6,0.038167,0.0588,0.0,-0.020633,0.913545,-0.406737,1
457,7.6167,0.039383,0.0573,0.0,-0.017917,0.911762,-0.410719,1
458,7.6333,0.0429,0.0553,0.0,-0.0124,0.909961,-0.414693,1
459,7.65,0.039783,0.0565,0.0,-0.016717,0.908143,-0.41866,1
460,7.6667,0.04495,0.0592,0.0,-0.01425,0.906308,-0.422618,1
461,7.6833,0.048033,0.058,0.0,-0.009967,0.904455,-0.426569,1
462,7.7,0.04295,0.0534,0.0,-0.01045,0.902585,-0.430511,1
463,7.7167,0.042067,0.0532,0.0,-0.011133,0.900698,-0.434445,1
464,7.7333,0.044233,0.0582,0.0,-0.013967,0.898794,-0.438371,1
465,7.75,0.0406,0.0568,0.0,-0.0162,0.896873,-0.442289,1
466,7.7667,0.046133,0.0591,0.0,-0.012967,0.894934,-0.446198,1
467,7.7833,0.047817,0.0556,0.0,-0.007783,0.892979,-0.450098,1
468,7.8,0.047083,0.0561,0.0,-0.009017,0.891007,-0.45399,1
469,7.8167,0.045783,0.054,0.0,-0.008217,0.889017,-0.457874,1
470,7.8333,0.0445,0.0557,0.0,-0.0112,0.887011,-0.461749,1
471,7.85,0.040983,0.0576,0.0,-0.016617,0.884988,-0.465615,1
472,7.8667,0.046317,0.054,0.0,-0.007683,0.882948,-0.469472,1
473,7.8833,0.045717,0.0578,0.0,-0.012083,0.880891,-0.47332,1
474,7.9,0.044817,0.052,0.0,-0.007183,0.878817,-0.477159,1
475,7.9167,0.046683,0.0554,0.0,-0.008717,0.876727,-0.480989,1
476,7.9333,0.051517,0.0549,0.0,-0.003383,0.87462,-0.48481,1
477,7.95,0.051533,0.0561,0.0,-0.004567,0.872496,-0.488621,1
478,7.9667,0.050883,0.0581,0.0,-0.007217,0.870356,-0.492424,1
479,7.9833,0.050283,0.0596,0.0,-0.009317,0.868199,-0.496217,1
480,8.0,0.052283,0.057,0.0,-0.004717,0.866025,-0.5,1
481,8.0167,0.050417,0.0574,0.0,-0.006983,0.863836,-0.503774,1
482,8.0333,0.051,0.0584,0.0,-0.0074,0.861629,-0.507538,1
483,8.05,0.055167,0.0568,0.0,-0.001633,0.859406,-0.511293,1
484,8.0667,0.054583,0.0584,0.0,-0.003817,0.857167,-0.515038,1
485,8.0833,0.050483,0.0558,0.0,-0.005317,0.854912,-0.518773,1
486,8.1,0.048367,0.0544,0.0,-0.006033,0.85264,-0.522499,1
487,8.1167,0.049083,0.0574,0.0,-0.008317,0.850352,-0.526214,1
488,8.1333,0.055017,0.056,0.0,-0.000983,0.848048,-0.529919,1
489,8.15,0.052817,0.0573,0.0,-0.004483,0.845728,-0.533615,1
490,8.1667,0.0519,0.0508,0.0011,0.0011,0.843391,-0.5373,0
491,8.1833,0.05105,0.0564,0.0,-0.00535,0.841039,-0.540974,1
492,8.2,0.051667,0.0567,0.0,-0.005033,0.838671,-0.544639,1
493,8.2167,0.053617,0.0537,0.0,-8.3e-05,0.836286,-0.548293,1
494,8.2333,0.05975,0.0569,0.0028,0.00285,0.833886,-0.551937,0
495,8.25,0.058617,0.0575,0.0039,0.001117,0.83147,-0.55557,0
496,8.2667,0.05675,0.0556,0.0051,0.00115,0.829038,-0.559193,0
497,8.2833,0.051783,0.0579,0.0,-0.006117,0.82659,-0.562805,1
498,8.3,0.058483,0.0592,0.0,-0.000717,0.824126,-0.566406,1
499,8.3167,0.059133,0.0562,0.0029,0.002933,0.821647,-0.569997,0
500,8.3333,0.05425,0.056,0.0011,-0.00175,0.819152,-0.573576,0
501,8.35,0.058217,0.0551,0.0042,0.003117,0.816642,-0.577145,0
502,8.3667,0.063233,0.054,0.0134,0.009233,0.814116,-0.580703,0
503,8.3833,0.05715,0.0559,0.0147,0.00125,0.811574,-0.58425,0
504,8.4,0.057867,0.0564,0.0162,0.001467,0.809017,-0.587785,0
505,8.4167,0.060333,0.055,0.0215,0.005333,0.806445,-0.59131,0
506,8.4333,0.056883,0.0556,0.0228,0.001283,0.803857,-0.594823,0
507,8.45,0.062383,0.0579,0.0273,0.004483,0.801254,-0.598325,0
508,8.4667,0.062233,0.0578,0.0317,0.004433,0.798636,-0.601815,0
509,8.4833,0.06445,0.0522,0.0439,0.01225,0.796002,-0.605294,0
510,8.5,0.0632,0.0574,0.0497,0.0058,0.793353,-0.608761,0
511,8.5167,0.064433,0.0547,0.0594,0.009733,0.79069,-0.612217,0
512,8.5333,0.0615,0.0558,0.0651,0.0057,0.788011,-0.615661,0
513,8.55,0.060383,0.0523,0.0732,0.008083,0.785317,-0.619094,0
514,8.5667,0.062733,0.0579,0.078,0.004833,0.782608,-0.622515,0
515,8.5833,0.064133,0.057,0.0851,0.007133,0.779884,-0.625923,0
516,8.6,0.058967,0.0551,0.089,0.003867,0.777146,-0.62932,0
517,8.6167,0.063717,0.0566,0.0961,0.007117,0.774393,-0.632705,0
518,8.6333,0.061417,0.0582,0.0993,0.003217,0.771625,-0.636078,0
519,8.65,0.0636,0.0584,0.1045,0.0052,0.768842,-0.639439,0
520,8.6667,0.064483,0.0546,0.1144,0.009883,0.766044,-0.642788,0
521,8.6833,0.064733,0.0582,0.1209,0.006533,0.763232,-0.646124,0
522,8.7,0.064117,0.0546,0.1304,0.009517,0.760406,-0.649448,0
523,8.7167,0.0662,0.053,0.1436,0.0132,0.757565,-0.65276,0
524,8.7333,0.060467,0.0557,0.1484,0.004767,0.75471,-0.656059,0
525,8.75,0.0637,0.053,0.1591,0.0107,0.75184,-0.659346,0
526,8.7667,0.0678,0.0522,0.1747,0.0156,0.748956,-0.66262,0
527,8.7833,0.065867,0.0564,0.1842,0.009467,0.746057,-0.665882,0
528,8.8,0.068083,0.055,0.1973,0.013083,0.743145,-0.669131,0
529,8.8167,0.068517,0.0553,0.2105,0.013217,0.740218,-0.672367,0
530,8.8333,0.070333,0.0584,0.2224,0.011933,0.737277,-0.67559,0
531,8.85,0.06745,0.0541,0.2357,0.01335,0.734323,-0.678801,0
532,8.8667,0.06685,0.0542,0.2483,0.01265,0.731354,-0.681998,0
533,8.8833,0.073083,0.0555,0.2659,0.017583,0.728371,-0.685183,0
534,8.9,0.0727,0.0556,0.283,0.0171,0.725374,-0.688355,0
535,8.9167,0.0749,0.052,0.3059,0.0229,0.722364,-0.691513,0
536,8.9333,0.070483,0.0563,0.3201,0.014183,0.71934,-0.694658,0
537,8.95,0.06875,0.056,0.3329,0.01275,0.716302,-0.69779,0
538,8.9667,0.070967,0.0553,0.3486,0.015667,0.71325,-0.700909,0
539,8.9833,0.075117,0.0559,0.3678,0.019217,0.710185,-0.704015,0
540,9.0,0.070667,0.0335,0.405,0.037167,0.707107,-0.707107,0
541,9.0167,0.068533,0.033,0.4405,0.035533,0.704015,-0.710185,0
542,9.0333,0.070667,0.0327,0.4785,0.037967,0.700909,-0.71325,0
543,9.05,0.069617,0.0307,0.5174,0.038917,0.69779,-0.716302,0
544,9.0667,0.069617,0.028,0.559,0.041617,0.694658,-0.71934,0
545,9.0833,0.071167,0.035,0.5952,0.036167,0.691513,-0.722364,0
546,9.1,0.0743,0.0324,0.6371,0.0419,0.688355,-0.725374,0
547,9.1167,0.073133,0.0275,0.6827,0.045633,0.685183,-0.728371,0
548,9.1333,0.073717,0.0285,0.7279,0.045217,0.681998,-0.731354,0
549,9.15,0.0707,0.0288,0.7698,0.0419,0.678801,-0.734323,0
550,9.1667,0.074117,0.0363,0.8076,0.037817,0.67559,-0.737277,0
551,9.1833,0.071833,0.0339,0.8455,0.037933,0.672367,-0.740218,0
552,9.2,0.074533,0.0323,0.8877,0.042233,0.669131,-0.743145,0
553,9.2167,0.072283,0.0305,0.9295,0.041783,0.665882,-0.746057,0
554,9.2333,0.073167,0.0356,0.9671,0.037567,0.66262,-0.748956,0
555,9.25,0.071633,0.0324,1.0063,0.039233,0.659346,-0.75184,0
556,9.2667,0.077317,0.0344,1.0492,0.042917,0.656059,-0.75471,0
557,9.2833,0.07025,0.0333,1.0861,0.03695,0.65276,-0.757565,0
558,9.3,0.074,0.0286,1.1315,0.0454,0.649448,-0.760406,0
559,9.3167,0.0758,0.032,1.1753,0.0438,0.646124,-0.763232,0
560,9.3333,0.078833,0.031,1.2231,0.047833,0.642788,-0.766044,0
561,9.35,0.07625,0.0297,1.2696,0.04655,0.639439,-0.768842,0
562,9.3667,0.075417,0.0309,1.3141,0.044517,0.636078,-0.771625,0
563,9.3833,0.07635,0.032,1.3584,0.04435,0.632705,-0.774393,0
564,9.4,0.0782,0.0282,1.4084,0.05,0.62932,-0.777146,0
565,9.4167,0.077967,0.0289,1.4575,0.049067,0.625923,-0.779884,0
566,9.4333,0.074117,0.0302,1.5014,0.043917,0.622515,-0.782608,0
567,9.45,0.07545,0.0308,1.5461,0.04465,0.619094,-0.785317,0
568,9.4667,0.08055,0.0326,1.594,0.04795,0.615661,-0.788011,0
569,9.4833,0.0805,0.0301,1.6444,0.0504,0.612217,-0.79069,0
570,9.5,0.08095,0.031,1.6944,0.04995,0.608761,-0.793353,0
571,9.5167,0.081983,0.0316,1.7448,0.050383,0.605294,-0.796002,0
572,9.5333,0.082033,0.0307,1.7961,0.051333,0.601815,-0.798636,0
573,9.55,0.080883,0.0339,1.8431,0.046983,0.598325,-0.801254,0
574,9.5667,0.081017,0.0316,1.8925,0.049417,0.594823,-0.803857,0
575,9.5833,0.082283,0.0328,1.942,0.049483,0.59131,-0.806445,0
576,9.6,0.082467,0.0317,1.9928,0.050767,0.587785,-0.809017,0
577,9.6167,0.080217,0.0331,2.0399,0.047117,0.58425,-0.811574,0
578,9.6333,0.076617,0.03,2.0865,0.046617,0.580703,-0.814116,0
579,9.65,0.081467,0.0304,2.1376,0.051067,0.577145,-0.816642,0
580,9.6667,0.07915,0.0311,2.1856,0.04805,0.573576,-0.819152,0
581,9.6833,0.0827,0.0314,2.2369,0.0513,0.569997,-0.821647,0
582,9.7,0.079133,0.035,2.281,0.044133,0.566406,-0.824126,0
583,9.7167,0.07915,0.0311,2.3291,0.04805,0.562805,-0.82659,0
584,9.7333,0.084217,0.0352,2.3781,0.049017,0.559193,-0.829038,0
585,9.75,0.083767,0.0301,2.4318,0.053667,0.55557,-0.83147,0
586,9.7667,0.082917,0.0297,2.485,0.053217,0.551937,-0.833886,0
587,9.7833,0.083517,0.0321,2.5364,0.051417,0.548293,-0.836286,0
588,9.8,0.0786,0.0303,2.5847,0.0483,0.544639,-0.838671,0
589,9.8167,0.08345,0.1053,2.5629,-0.02185,0.540974,-0.841039,0
590,9.8333,0.086417,0.1101,2.5392,-0.023683,0.5373,-0.843391,0
591,9.85,0.084367,0.1043,2.5193,-0.019933,0.533615,-0.845728,0
592,9.8667,0.0854,0.106,2.4987,-0.0206,0.529919,-0.848048,0
593,9.8833,0.088167,0.1059,2.481,-0.017733,0.526214,-0.850352,0
594,9.9,0.088033,0.1039,2.4651,-0.015867,0.522499,-0.85264,0
595,9.9167,0.084533,0.1054,2.4442,-0.020867,0.518773,-0.854912,0
596,9.9333,0.091667,0.1027,2.4332,-0.011033,0.515038,-0.857167,0
597,9.95,0.083417,0.1049,2.4117,-0.021483,0.511293,-0.859406,0
598,9.9667,0.086083,0.1054,2.3924,-0.019317,0.507538,-0.861629,0
599,9.9833,0.08295,0.104,2.3713,-0.02105,0.503774,-0.863836,0
600,10.0,0.081767,0.106,2.3471,-0.024233,0.5,-0.866025,0
601,10.0167,0.086517,0.1069,2.3267,-0.020383,0.496217,-0.868199,0
602,10.0333,0.09155,0.1067,2.3115,-0.01515,0.492424,-0.870356,0
603,10.05,0.084517,0.1086,2.2874,-0.024083,0.488621,-0.872496,0
604,10.0667,0.085433,0.1096,2.2632,-0.024167,0.48481,-0.87462,0
605,10.0833,0.084717,0.1086,2.2393,-0.023883,0.480989,-0.876727,0
606,10.1,0.082183,0.1082,2.2133,-0.026017,0.477159,-0.878817,0
607,10.1167,0.092883,0.106,2.2002,-0.013117,0.47332,-0.880891,0
608,10.1333,0.0912,0.1049,2.1865,-0.0137,0.469472,-0.882948,0
609,10.15,0.088283,0.1055,2.1693,-0.017217,0.465615,-0.884988,0
610,10.1667,0.088033,0.1071,2.1502,-0.019067,0.461749,-0.887011,0
611,10.1833,0.08895,0.1042,2.1349,-0.01525,0.457874,-0.889017,0
612,10.2,0.08995,0.107,2.1178,-0.01705,0.45399,-0.891007,0
613,10.2167,0.095133,0.1065,2.1064,-0.011367,0.450098,-0.892979,0
614,10.2333,0.091917,0.1053,2.093,-0.013383,0.446198,-0.894934,0
615,10.25,0.091633,0.1043,2.0803,-0.012667,0.442289,-0.896873,0
616,10.2667,0.090067,0.1056,2.0648,-0.015533,0.438371,-0.898794,0
617,10.2833,0.08945,0.104,2.0502,-0.01455,0.434445,-0.900698,0
618,10.3,0.099733,0.1053,2.0446,-0.005567,0.430511,-0.902585,0
619,10.3167,0.089617,0.105,2.0292,-0.015383,0.426569,-0.904455,0
620,10.3333,0.09235,0.1042,2.0173,-0.01185,0.422618,-0.906308,0
621,10.35,0.091083,0.1035,2.0049,-0.012417,0.41866,-0.908143,0
622,10.3667,0.089183,0.1071,1.987,-0.017917,0.414693,-0.909961,0
623,10.3833,0.092117,0.1078,1.9713,-0.015683,0.410719,-0.911762,0
624,10.4,0.08345,0.1026,1.9521,-0.01915,0.406737,-0.913545,0
625,10.4167,0.089067,0.1038,1.9374,-0.014733,0.402747,-0.915311,0
626,10.4333,0.092533,0.1068,1.9231,-0.014267,0.398749,-0.91706,0
627,10.45,0.0905,0.1065,1.9071,-0.016,0.394744,-0.918791,0
628,10.4667,0.096733,0.1066,1.8972,-0.009867,0.390731,-0.920505,0
629,10.4833,0.094283,0.1062,1.8853,-0.011917,0.386711,-0.922201,0
630,10.5,0.0942,0.1098,1.8697,-0.0156,0.382683,-0.92388,0
631,10.5167,0.090933,0.1038,1.8568,-0.012867,0.378649,-0.925541,0
632,10.5333,0.092083,0.1078,1.8411,-0.015717,0.374607,-0.927184,0
633,10.55,0.08835,0.1047,1.8247,-0.01635,0.370557,-0.92881,0
634,10.5667,0.0926,0.1076,1.8097,-0.015,0.366501,-0.930418,0
635,10.5833,0.097567,0.1096,1.7977,-0.012033,0.362438,-0.932008,0
636,10.6,0.095483,0.1056,1.7876,-0.010117,0.358368,-0.93358,0
637,10.6167,0.094783,0.1072,1.7752,-0.012417,0.354291,-0.935135,0
638,10.6333,0.098433,0.1081,1.7655,-0.009667,0.350207,-0.936672,0
639,10.65,0.0949,0.1115,1.7489,-0.0166,0.346117,-0.938191,0
640,10.6667,0.093267,0.1054,1.7368,-0.012133,0.34202,-0.939693,0
641,10.6833,0.090867,0.1056,1.7221,-0.014733,0.337917,-0.941176,0
642,10.7,0.095617,0.1073,1.7104,-0.011683,0.333807,-0.942641,0
643,10.7167,0.1002,0.1032,1.7074,-0.003,0.329691,-0.944089,0
644,10.7333,0.096333,0.1029,1.7008,-0.006567,0.325568,-0.945519,0
645,10.75,0.09625,0.1049,1.6922,-0.00865,0.321439,-0.94693,0
646,10.7667,0.090517,0.1035,1.6792,-0.012983,0.317305,-0.948324,0
647,10.7833,0.100817,0.1058,1.6742,-0.004983,0.313164,-0.949699,0
648,10.8,0.0917,0.1039,1.662,-0.0122,0.309017,-0.951057,0
649,10.8167,0.094583,0.1075,1.6491,-0.012917,0.304864,-0.952396,0
650,10.8333,0.092633,0.1045,1.6372,-0.011867,0.300706,-0.953717,0
651,10.85,0.093517,0.1049,1.6258,-0.011383,0.296542,-0.95502,0
652,10.8667,0.096633,0.0282,1.6942,0.068433,0.292372,-0.956305,0
653,10.8833,0.095817,0.0297,1.7603,0.066117,0.288196,-0.957571,0
654,10.9,0.094183,0.0328,1.8217,0.061383,0.284015,-0.95882,0
655,10.9167,0.094233,0.0315,1.8844,0.062733,0.279829,-0.96005,0
656,10.9333,0.099567,0.0316,1.9524,0.067967,0.275637,-0.961262,0
657,10.95,0.095933,0.0323,2.016,0.063633,0.27144,-0.962455,0
658,10.9667,0.09205,0.0342,2.0739,0.05785,0.267238,-0.96363,0
659,10.9833,0.098333,0.0318,2.1404,0.066533,0.263031,-0.964787,0
660,11.0,0.094883,0.0314,2.2039,0.063483,0.258819,-0.965926,0
661,11.0167,0.10025,0.0302,2.274,0.07005,0.254602,-0.967046,0
662,11.0333,0.098133,0.0294,2.3427,0.068733,0.25038,-0.968148,0
663,11.05,0.094617,0.0325,2.4048,0.062117,0.246153,-0.969231,0
664,11.0667,0.09785,0.0312,2.4714,0.06665,0.241922,-0.970296,0
665,11.0833,0.0982,0.0294,2.5402,0.0688,0.237686,-0.971342,0
666,11.1,0.0979,0.0297,2.6084,0.0682,0.233445,-0.97237,0
667,11.1167,0.094967,0.0329,2.6705,0.062067,0.2292,-0.973379,0
668,11.1333,0.096017,0.0299,2.7366,0.066117,0.224951,-0.97437,0
669,11.15,0.09475,0.032,2.7994,0.06275,0.220697,-0.975342,0
670,11.1667,0.098417,0.0319,2.8659,0.066517,0.21644,-0.976296,0
671,11.1833,0.098833,0.0317,2.933,0.067133,0.212178,-0.977231,0
672,11.2,0.098667,0.0303,3.0014,0.068367,0.207912,-0.978148,0
673,11.2167,0.101883,0.0322,3.0711,0.069683,0.203642,-0.979045,0
674,11.2333,0.09685,0.0309,3.137,0.06595,0.199368,-0.979925,0
675,11.25,0.09615,0.0299,3.2033,0.06625,0.19509,-0.980785,0
676,11.2667,0.095567,0.0344,3.2645,0.061167,0.190809,-0.981627,0
677,11.2833,0.099217,0.0303,3.3334,0.068917,0.186524,-0.98245,0
678,11.3,0.09675,0.0316,3.3986,0.06515,0.182236,-0.983255,0
679,11.3167,0.09445,0.0299,3.4632,0.06455,0.177944,-0.984041,0
680,11.3333,0.097,0.0295,3.5307,0.0675,0.173648,-0.984808,0
681,11.35,0.0994,0.0354,3.5947,0.064,0.16935,-0.985556,0
682,11.3667,0.100483,0.0314,3.6638,0.069083,0.165048,-0.986286,0
683,11.3833,0.097717,0.0345,3.727,0.063217,0.160743,-0.986996,0
684,11.4,0.097583,0.0343,3.7903,0.063283,0.156434,-0.987688,0
685,11.4167,0.10395,0.0336,3.8607,0.07035,0.152123,-0.988362,0
686,11.4333,0.101383,0.0311,3.931,0.070283,0.147809,-0.989016,0
687,11.45,0.0968,0.0292,3.9986,0.0676,0.143493,-0.989651,0
688,11.4667,0.101267,0.0329,4.067,0.068367,0.139173,-0.990268,0
689,11.4833,0.09895,0.0305,4.1355,0.06845,0.134851,-0.990866,0
690,11.5,0.10335,0.028,4.2109,0.07535,0.130526,-0.991445,0
691,11.5167,0.100683,0.0264,4.2852,0.074283,0.126199,-0.992005,0
692,11.5333,0.09895,0.0323,4.3518,0.06665,0.121869,-0.992546,0
693,11.55,0.098733,0.0336,4.4169,0.065133,0.117537,-0.993068,0
694,11.5667,0.095883,0.0261,4.4867,0.069783,0.113203,-0.993572,0
695,11.5833,0.100467,0.0278,4.5594,0.072667,0.108867,-0.994056,0
696,11.6,0.101083,0.0294,4.6311,0.071683,0.104528,-0.994522,0
697,11.6167,0.0941,0.031,4.6942,0.0631,0.100188,-0.994969,0
698,11.6333,0.100117,0.0302,4.7641,0.069917,0.095846,-0.995396,0
699,11.65,0.099533,0.0334,4.8302,0.066133,0.091502,-0.995805,0
700,11.6667,0.10225,0.0341,4.8983,0.06815,0.087156,-0.996195,0
701,11.6833,0.1012,0.0318,4.9677,0.0694,0.082808,-0.996566,0
702,11.7,0.0983,0.0313,5.0347,0.067,0.078459,-0.996917,0
703,11.7167,0.1015,0.0331,5.1031,0.0684,0.074108,-0.99725,0
704,11.7333,0.09685,0.0319,5.1681,0.06495,0.069756,-0.997564,0
705,11.75,0.101767,0.0289,5.241,0.072867,0.065403,-0.997859,0
706,11.7667,0.097917,0.0318,5.3071,0.066117,0.061049,-0.998135,0
707,11.7833,0.097217,0.03,5.3743,0.067217,0.056693,-0.998392,0
708,11.8,0.100883,0.0337,5.4415,0.067183,0.052336,-0.99863,0
709,11.8167,0.106033,0.0316,5.5159,0.074433,0.047978,-0.998848,0
710,11.8333,0.097933,0.0307,5.5831,0.067233,0.043619,-0.999048,0
711,11.85,0.098033,0.0347,5.6464,0.063333,0.03926,-0.999229,0
712,11.8667,0.10035,0.0307,5.716,0.06965,0.034899,-0.999391,0
713,11.8833,0.09565,0.0307,5.7809,0.06495,0.030539,-0.999534,0
714,11.9,0.097317,0.0311,5.8471,0.066217,0.026177,-0.999657,0
715,11.9167,0.102567,0.033,5.9167,0.069567,0.021815,-0.999762,0
716,11.9333,0.1011,0.0305,5.9873,0.0706,0.017452,-0.999848,0
